Tile No,Receiver 1,Receiver 2,Receiver 3,Human Status
1,-40,-38,-32,1
1,-41,-37,-35,1
1,-41,-38,-32,1
1,-41,-39,-32,1
1,-41,-39,-34,1
1,-41,-39,-34,1
1,-41,-38,-34,1
1,-41,-39,-32,1
1,-41,-38,-34,1
1,-41,-39,-32,1
1,-40,-39,-35,1
1,-42,-39,-32,1
1,-41,-39,-32,1
1,-41,-39,-34,1
1,-41,-39,-35,1
1,-41,-38,-34,1
1,-43,-39,-34,1
1,-40,-38,-35,1
1,-41,-39,-32,1
1,-43,-39,-32,1
1,-41,-39,-35,1
1,-41,-39,-35,1
1,-41,-39,-35,1
1,-43,-39,-35,1
1,-41,-39,-34,1
1,-41,-39,-35,1
2,-38,-49,-35,1
2,-39,-48,-35,1
2,-38,-49,-35,1
2,-38,-49,-32,1
2,-39,-49,-35,1
2,-38,-49,-35,1
2,-38,-49,-35,1
2,-38,-51,-32,1
2,-39,-49,-35,1
2,-38,-50,-32,1
2,-39,-49,-32,1
2,-38,-48,-35,1
2,-39,-50,-34,1
2,-38,-50,-34,1
2,-38,-50,-32,1
2,-39,-51,-35,1
2,-38,-50,-32,1
2,-38,-50,-35,1
2,-39,-49,-32,1
2,-38,-49,-32,1
2,-39,-49,-35,1
2,-38,-49,-35,1
2,-38,-49,-32,1
2,-38,-49,-32,1
2,-39,-50,-32,1
2,-38,-50,-32,1
2,-38,-51,-35,1
2,-39,-49,-32,1
2,-38,-49,-35,1
2,-39,-50,-34,1
2,-39,-49,-35,1
2,-38,-49,-32,1
2,-38,-50,-34,1
2,-38,-53,-35,1
2,-38,-51,-32,1
2,-39,-50,-35,1
2,-38,-47,-35,1
2,-39,-50,-35,1
2,-39,-50,-35,1
2,-39,-52,-35,1
2,-38,-51,-35,1
2,-39,-50,-35,1
2,-39,-51,-35,1
2,-39,-49,-32,1
2,-39,-47,-35,1
2,-39,-50,-35,1
2,-39,-49,-35,1
2,-38,-50,-35,1
2,-38,-49,-35,1
2,-39,-47,-32,1
2,-38,-48,-32,1
2,-38,-49,-32,1
2,-39,-49,-35,1
2,-39,-50,-35,1
2,-39,-50,-32,1
2,-39,-48,-32,1
2,-38,-49,-35,1
2,-39,-48,-35,1
2,-39,-48,-32,1
2,-39,-47,-35,1
2,-38,-49,-34,1
3,-40,-41,-34,1
3,-40,-40,-31,1
3,-40,-40,-34,1
3,-40,-41,-32,1
3,-40,-41,-32,1
3,-40,-41,-32,1
3,-40,-40,-32,1
3,-40,-40,-34,1
3,-40,-40,-34,1
3,-41,-42,-32,1
3,-40,-40,-32,1
3,-40,-40,-34,1
3,-38,-40,-32,1
3,-39,-40,-35,1
3,-40,-39,-34,1
3,-40,-40,-35,1
3,-41,-41,-34,1
3,-40,-41,-32,1
3,-40,-41,-34,1
3,-39,-39,-32,1
3,-41,-41,-32,1
3,-40,-40,-35,1
3,-40,-41,-33,1
3,-40,-41,-34,1
3,-40,-40,-34,1
3,-40,-41,-35,1
3,-40,-39,-35,1
3,-40,-39,-35,1
3,-38,-40,-32,1
3,-37,-40,-35,1
3,-40,-40,-32,1
3,-39,-40,-32,1
3,-38,-40,-31,1
3,-39,-39,-35,1
3,-40,-40,-35,1
3,-39,-39,-35,1
3,-39,-40,-35,1
3,-40,-39,-32,1
3,-39,-41,-34,1
3,-38,-39,-34,1
3,-39,-40,-35,1
3,-40,-41,-35,1
3,-39,-41,-35,1
3,-39,-40,-35,1
3,-39,-40,-32,1
3,-39,-41,-33,1
3,-39,-39,-35,1
3,-39,-40,-35,1
3,-39,-40,-35,1
3,-40,-39,-36,1
3,-39,-41,-35,1
3,-39,-41,-34,1
3,-40,-41,-32,1
3,-40,-41,-32,1
3,-40,-41,-34,1
3,-40,-40,-35,1
3,-40,-40,-32,1
3,-40,-41,-32,1
3,-39,-40,-34,1
3,-39,-40,-35,1
3,-40,-39,-32,1
4,-39,-37,-35,1
4,-38,-37,-39,1
4,-38,-37,-40,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-37,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-37,-40,1
4,-38,-37,-39,1
4,-38,-38,-39,1
4,-38,-37,-39,1
4,-38,-38,-39,1
4,-38,-37,-39,1
4,-38,-38,-39,1
4,-38,-38,-40,1
4,-38,-38,-39,1
4,-38,-37,-39,1
4,-39,-37,-39,1
4,-38,-37,-40,1
4,-38,-37,-39,1
4,-38,-37,-39,1
4,-38,-37,-39,1
4,-38,-37,-39,1
4,-38,-37,-40,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-37,-39,1
4,-38,-38,-40,1
4,-38,-38,-40,1
4,-38,-38,-41,1
4,-37,-37,-40,1
4,-37,-38,-39,1
4,-38,-38,-40,1
4,-37,-38,-39,1
4,-38,-38,-40,1
4,-38,-37,-41,1
4,-37,-38,-40,1
4,-37,-38,-40,1
4,-38,-39,-41,1
4,-38,-38,-39,1
4,-38,-38,-40,1
4,-38,-38,-40,1
4,-38,-38,-40,1
4,-37,-38,-39,1
4,-38,-38,-40,1
4,-37,-38,-39,1
4,-37,-38,-40,1
4,-37,-38,-41,1
4,-38,-38,-39,1
4,-38,-38,-41,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-40,1
4,-39,-38,-40,1
4,-38,-39,-39,1
4,-38,-38,-41,1
4,-38,-38,-39,1
4,-38,-39,-41,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-39,1
4,-38,-38,-40,1
4,-38,-38,-39,1
4,-37,-38,-39,1
4,-38,-38,-39,1
4,-37,-38,-38,1
5,-45,-37,-38,1
5,-44,-38,-36,1
5,-44,-40,-36,1
5,-43,-40,-35,1
5,-43,-38,-35,1
5,-43,-40,-35,1
5,-45,-39,-35,1
5,-44,-40,-36,1
5,-44,-40,-35,1
5,-43,-39,-35,1
5,-43,-40,-35,1
5,-44,-39,-35,1
5,-44,-40,-35,1
5,-42,-41,-35,1
5,-43,-40,-36,1
5,-42,-40,-36,1
5,-42,-40,-35,1
5,-43,-39,-36,1
5,-43,-40,-37,1
5,-42,-39,-36,1
5,-42,-41,-36,1
5,-42,-41,-36,1
5,-42,-40,-35,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-41,-40,-35,1
5,-41,-38,-36,1
5,-42,-40,-35,1
5,-40,-41,-35,1
5,-40,-39,-35,1
5,-41,-39,-36,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-42,-40,-36,1
5,-41,-39,-35,1
5,-42,-40,-36,1
5,-42,-39,-35,1
5,-41,-40,-35,1
5,-41,-38,-35,1
5,-41,-41,-35,1
5,-41,-40,-35,1
5,-41,-40,-35,1
5,-42,-39,-35,1
5,-42,-41,-36,1
5,-41,-40,-36,1
5,-41,-40,-35,1
5,-41,-40,-35,1
5,-41,-41,-35,1
5,-42,-40,-35,1
5,-42,-39,-36,1
5,-43,-40,-35,1
5,-42,-40,-36,1
5,-42,-40,-35,1
5,-42,-40,-35,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-42,-41,-35,1
5,-41,-40,-36,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-41,-40,-36,1
5,-41,-40,-36,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-42,-41,-35,1
5,-41,-41,-36,1
5,-42,-40,-35,1
5,-41,-41,-35,1
5,-42,-40,-36,1
5,-42,-40,-36,1
5,-42,-40,-35,1
1,-39,-32,-37,2
1,-40,-36,-36,2
1,-42,-35,-36,2
1,-42,-36,-36,2
1,-42,-35,-36,2
1,-42,-36,-36,2
1,-42,-35,-36,2
1,-36,-35,-35,2
1,-37,-40,-37,2
1,-36,-36,-35,2
1,-37,-36,-36,2
1,-36,-35,-40,2
1,-40,-39,-36,2
1,-36,-35,-40,2
1,-36,-36,-36,2
1,-36,-35,-35,2
1,-52,-32,-37,2
1,-36,-35,-36,2
1,-36,-31,-37,2
1,-35,-35,-37,2
1,-38,-32,-36,2
1,-44,-35,-37,2
1,-38,-35,-36,2
1,-39,-32,-35,2
1,-40,-36,-35,2
1,-42,-36,-37,2
1,-44,-36,-36,2
1,-40,-32,-36,2
1,-35,-36,-36,2
1,-36,-35,-36,2
1,-37,-35,-37,2
1,-37,-36,-42,2
1,-37,-35,-48,2
1,-37,-35,-36,2
1,-37,-36,-37,2
1,-35,-35,-37,2
1,-43,-35,-38,2
1,-38,-35,-37,2
1,-35,-36,-37,2
1,-38,-37,-37,2
1,-38,-34,-37,2
1,-36,-41,-36,2
1,-38,-36,-37,2
1,-37,-36,-37,2
1,-37,-36,-37,2
1,-37,-36,-44,2
1,-39,-35,-42,2
1,-37,-35,-35,2
1,-36,-35,-36,2
1,-37,-36,-37,2
1,-35,-35,-36,2
1,-38,-37,-37,2
1,-38,-36,-37,2
1,-41,-34,-37,2
1,-35,-38,-36,2
1,-37,-33,-37,2
1,-36,-34,-37,2
1,-37,-35,-36,2
1,-36,-35,-38,2
1,-37,-35,-42,2
1,-37,-35,-36,2
1,-36,-32,-37,2
1,-35,-35,-36,2
1,-37,-37,-36,2
1,-39,-36,-36,2
1,-44,-36,-37,2
1,-40,-37,-37,2
1,-38,-37,-37,2
1,-32,-36,-36,2
1,-39,-32,-37,2
2,-37,-32,-36,2
2,-36,-34,-37,2
2,-38,-35,-37,2
2,-37,-35,-37,2
2,-36,-35,-41,2
2,-37,-35,-35,2
2,-36,-40,-37,2
2,-35,-35,-37,2
2,-41,-36,-37,2
2,-41,-36,-37,2
2,-36,-34,-37,2
2,-37,-34,-37,2
2,-35,-32,-37,2
2,-35,-34,-38,2
2,-31,-36,-38,2
2,-41,-35,-36,2
2,-40,-37,-37,2
2,-39,-35,-37,2
2,-38,-35,-36,2
2,-36,-35,-35,2
2,-35,-35,-36,2
2,-36,-35,-38,2
2,-36,-35,-42,2
2,-37,-38,-47,2
2,-35,-38,-39,2
2,-37,-35,-38,2
2,-35,-35,-37,2
2,-37,-32,-36,2
2,-35,-36,-37,2
2,-39,-34,-37,2
2,-39,-35,-37,2
2,-37,-36,-35,2
2,-36,-35,-38,2
2,-36,-36,-36,2
2,-36,-35,-37,2
2,-37,-36,-37,2
2,-37,-35,-38,2
2,-36,-35,-36,2
2,-36,-36,-37,2
2,-35,-37,-37,2
2,-43,-35,-36,2
2,-36,-35,-38,2
2,-36,-36,-36,2
2,-36,-34,-36,2
2,-36,-36,-37,2
2,-36,-36,-37,2
2,-36,-35,-39,2
2,-35,-35,-36,2
2,-37,-37,-44,2
2,-36,-34,-36,2
2,-35,-40,-37,2
2,-36,-35,-36,2
2,-40,-36,-36,2
2,-43,-37,-36,2
2,-40,-35,-37,2
2,-36,-35,-37,2
2,-36,-35,-38,2
2,-31,-33,-38,2
2,-32,-35,-37,2
2,-32,-34,-39,2
2,-56,-36,-36,2
2,-40,-35,-37,2
2,-38,-36,-37,2
2,-44,-35,-37,2
2,-40,-34,-36,2
2,-43,-36,-37,2
2,-37,-35,-37,2
2,-38,-34,-36,2
3,-40,-34,-36,2
3,-40,-34,-36,2
3,-37,-36,-36,2
3,-37,-39,-36,2
3,-38,-36,-36,2
3,-36,-34,-37,2
3,-36,-35,-35,2
3,-37,-35,-43,2
3,-38,-32,-43,2
3,-37,-34,-39,2
3,-36,-35,-37,2
3,-35,-34,-35,2
3,-35,-34,-36,2
3,-36,-37,-36,2
3,-40,-35,-36,2
3,-38,-36,-36,2
3,-37,-32,-36,2
3,-36,-34,-36,2
3,-37,-35,-36,2
3,-37,-34,-37,2
3,-37,-35,-36,2
3,-36,-36,-46,2
3,-37,-32,-37,2
3,-37,-35,-37,2
3,-37,-35,-36,2
3,-36,-41,-36,2
3,-40,-36,-37,2
3,-40,-36,-37,2
3,-38,-35,-36,2
3,-38,-37,-36,2
3,-37,-36,-36,2
3,-37,-36,-36,2
3,-36,-37,-36,2
3,-36,-40,-37,2
3,-37,-34,-36,2
3,-37,-32,-36,2
3,-36,-35,-37,2
3,-37,-34,-36,2
3,-37,-35,-41,2
3,-36,-35,-42,2
3,-37,-34,-48,2
3,-37,-35,-35,2
3,-35,-36,-37,2
3,-36,-35,-36,2
3,-36,-37,-36,2
3,-41,-31,-35,2
3,-37,-36,-36,2
3,-39,-35,-36,2
3,-36,-35,-36,2
3,-37,-31,-38,2
3,-37,-32,-36,2
3,-36,-35,-36,2
3,-37,-34,-38,2
3,-37,-35,-40,2
3,-39,-35,-41,2
3,-37,-36,-36,2
3,-37,-35,-35,2
3,-37,-35,-38,2
3,-36,-35,-37,2
3,-36,-32,-36,2
3,-36,-32,-36,2
3,-37,-39,-35,2
3,-36,-35,-36,2
3,-40,-35,-36,2
3,-41,-36,-36,2
3,-48,-36,-37,2
3,-38,-36,-36,2
3,-37,-32,-37,2
3,-38,-38,-35,2
4,-36,-37,-36,2
4,-37,-35,-36,2
4,-39,-34,-36,2
4,-44,-37,-36,2
4,-40,-34,-37,2
4,-38,-35,-36,2
4,-39,-35,-36,2
4,-37,-36,-36,2
4,-37,-35,-36,2
4,-36,-35,-36,2
4,-37,-34,-37,2
4,-37,-35,-36,2
4,-37,-35,-36,2
4,-37,-35,-41,2
4,-38,-31,-39,2
4,-37,-32,-38,2
4,-36,-34,-36,2
4,-36,-32,-37,2
4,-37,-36,-35,2
4,-36,-36,-36,2
4,-37,-34,-36,2
4,-38,-37,-36,2
4,-38,-35,-37,2
4,-35,-35,-35,2
4,-35,-39,-37,2
4,-37,-31,-36,2
4,-36,-36,-36,2
4,-37,-35,-37,2
4,-37,-35,-36,2
4,-36,-35,-36,2
4,-37,-35,-37,2
4,-37,-32,-45,2
4,-37,-36,-41,2
4,-37,-35,-39,2
4,-37,-35,-37,2
4,-37,-35,-36,2
4,-37,-32,-38,2
4,-37,-39,-37,2
4,-39,-36,-36,2
4,-41,-35,-36,2
4,-40,-36,-36,2
4,-41,-36,-36,2
4,-37,-35,-38,2
4,-37,-38,-35,2
4,-36,-34,-35,2
4,-37,-35,-36,2
4,-37,-34,-38,2
4,-36,-35,-37,2
4,-37,-35,-41,2
4,-37,-35,-44,2
4,-37,-35,-42,2
4,-37,-35,-35,2
4,-37,-35,-36,2
4,-35,-35,-35,2
4,-35,-40,-35,2
4,-37,-37,-35,2
4,-38,-35,-36,2
4,-39,-38,-36,2
4,-40,-35,-35,2
4,-36,-36,-36,2
4,-37,-37,-35,2
4,-38,-35,-36,2
4,-37,-36,-36,2
4,-37,-34,-36,2
4,-37,-35,-37,2
4,-37,-35,-41,2
4,-38,-36,-31,2
4,-37,-35,-53,2
4,-37,-35,-36,2
5,-37,-32,-37,2
5,-37,-32,-46,2
5,-37,-36,-40,2
5,-36,-34,-35,2
5,-37,-41,-35,2
5,-40,-35,-36,2
5,-38,-38,-36,2
5,-35,-35,-36,2
5,-37,-35,-35,2
5,-37,-35,-35,2
5,-37,-36,-35,2
5,-37,-35,-37,2
5,-38,-35,-41,2
5,-36,-32,-34,2
5,-37,-36,-36,2
5,-38,-32,-35,2
5,-39,-35,-35,2
5,-38,-35,-36,2
5,-49,-32,-36,2
5,-43,-35,-36,2
5,-40,-35,-35,2
5,-35,-32,-36,2
5,-31,-33,-36,2
5,-38,-35,-37,2
5,-40,-37,-35,2
5,-39,-38,-36,2
5,-38,-36,-32,2
5,-41,-35,-35,2
5,-36,-36,-35,2
5,-38,-35,-36,2
5,-39,-41,-36,2
5,-39,-35,-36,2
5,-38,-35,-32,2
5,-38,-36,-35,2
5,-39,-35,-45,2
5,-39,-31,-36,2
5,-38,-35,-34,2
5,-37,-35,-36,2
5,-37,-39,-35,2
5,-40,-35,-36,2
5,-52,-36,-35,2
5,-41,-35,-35,2
5,-36,-35,-35,2
5,-36,-37,-36,2
5,-37,-35,-35,2
5,-38,-36,-37,2
5,-37,-35,-35,2
5,-38,-35,-36,2
5,-37,-35,-49,2
5,-39,-34,-40,2
5,-37,-35,-35,2
5,-38,-35,-35,2
5,-37,-35,-36,2
5,-36,-37,-35,2
5,-41,-37,-35,2
5,-38,-34,-36,2
5,-38,-36,-36,2
5,-38,-38,-35,2
5,-37,-36,-35,2
5,-37,-34,-36,2
5,-38,-35,-36,2
5,-38,-35,-42,2
5,-38,-35,-32,2
5,-37,-34,-57,2
5,-37,-35,-36,2
5,-37,-35,-36,2
5,-37,-37,-36,2
5,-37,-42,-36,2
5,-39,-32,-36,2
6,-41,-36,-37,2
6,-32,-35,-35,2
6,-41,-35,-35,2
6,-44,-36,-35,2
6,-36,-35,-36,2
6,-38,-38,-36,2
6,-37,-34,-36,2
6,-37,-35,-36,2
6,-38,-35,-36,2
6,-37,-35,-39,2
6,-39,-35,-38,2
6,-37,-34,-31,2
6,-38,-35,-42,2
6,-38,-34,-36,2
6,-37,-35,-35,2
6,-37,-35,-32,2
6,-37,-41,-35,2
6,-40,-36,-36,2
6,-42,-36,-35,2
6,-42,-35,-35,2
6,-37,-37,-36,2
6,-37,-35,-36,2
6,-38,-35,-35,2
6,-38,-35,-36,2
6,-38,-35,-36,2
6,-36,-35,-44,2
6,-38,-35,-33,2
6,-38,-36,-40,2
6,-38,-36,-36,2
6,-37,-35,-36,2
6,-38,-35,-35,2
6,-37,-36,-36,2
6,-40,-37,-36,2
6,-41,-34,-36,2
6,-37,-36,-38,2
6,-37,-37,-36,2
6,-37,-34,-37,2
6,-38,-35,-32,2
6,-38,-35,-47,2
6,-38,-34,-45,2
6,-37,-35,-37,2
6,-37,-32,-36,2
6,-38,-35,-36,2
6,-42,-39,-36,2
6,-42,-35,-36,2
6,-39,-35,-36,2
6,-41,-36,-34,2
6,-42,-35,-37,2
6,-38,-39,-35,2
6,-37,-39,-35,2
6,-37,-32,-36,2
6,-42,-36,-36,2
6,-38,-37,-36,2
6,-37,-36,-36,2
6,-37,-36,-36,2
6,-42,-35,-37,2
6,-42,-37,-37,2
6,-40,-33,-37,2
6,-37,-35,-35,2
6,-37,-41,-36,2
6,-37,-35,-36,2
6,-42,-34,-36,2
6,-38,-35,-36,2
6,-40,-32,-36,2
6,-38,-37,-37,2
6,-38,-34,-36,2
6,-39,-35,-47,2
6,-40,-35,-34,2
6,-38,-36,-44,2
6,-37,-35,-36,2
6,-38,-35,-36,2
1,-39,-32,-37,2
1,-37,-37,-38,2
1,-37,-35,-37,2
1,-37,-32,-38,2
1,-38,-35,-37,2
1,-37,-32,-42,2
1,-38,-32,-36,2
1,-37,-35,-38,2
1,-38,-34,-36,2
1,-35,-36,-37,2
1,-41,-35,-38,2
1,-43,-36,-37,2
1,-47,-35,-38,2
1,-41,-35,-38,2
1,-37,-35,-37,2
1,-37,-31,-38,2
1,-37,-34,-37,2
1,-37,-34,-37,2
1,-38,-35,-48,2
1,-37,-32,-43,2
1,-37,-35,-36,2
1,-37,-32,-37,2
1,-37,-37,-36,2
1,-35,-34,-37,2
1,-41,-35,-37,2
1,-41,-33,-37,2
1,-37,-36,-38,2
1,-36,-37,-38,2
1,-36,-32,-37,2
1,-39,-35,-37,2
1,-36,-32,-52,2
1,-37,-34,-52,2
1,-38,-32,-38,2
1,-37,-37,-38,2
1,-35,-35,-37,2
1,-38,-35,-37,2
1,-39,-35,-38,2
1,-36,-36,-38,2
1,-32,-31,-38,2
1,-39,-35,-38,2
1,-37,-34,-38,2
1,-35,-35,-37,2
1,-37,-34,-37,2
1,-37,-32,-38,2
1,-42,-35,-37,2
1,-32,-35,-37,2
1,-44,-35,-38,2
1,-38,-35,-37,2
1,-38,-35,-37,2
1,-42,-36,-37,2
1,-42,-35,-37,2
1,-36,-35,-38,2
1,-36,-35,-38,2
1,-38,-36,-36,2
1,-36,-43,-39,2
2,-35,-35,-37,2
2,-38,-32,-37,2
2,-36,-35,-38,2
2,-36,-36,-37,2
2,-37,-39,-38,2
2,-36,-35,-37,2
2,-38,-34,-37,2
2,-38,-32,-41,2
2,-38,-37,-38,2
2,-37,-34,-44,2
2,-38,-35,-52,2
2,-37,-31,-36,2
2,-37,-34,-36,2
2,-37,-35,-36,2
2,-36,-32,-37,2
2,-42,-37,-36,2
2,-38,-31,-36,2
2,-37,-37,-37,2
2,-36,-34,-36,2
2,-37,-35,-37,2
2,-37,-34,-36,2
2,-37,-35,-35,2
2,-39,-36,-36,2
2,-35,-34,-36,2
2,-42,-32,-36,2
2,-41,-35,-37,2
2,-32,-36,-36,2
2,-35,-34,-36,2
2,-42,-34,-37,2
2,-40,-35,-37,2
2,-38,-32,-36,2
2,-42,-37,-35,2
2,-35,-35,-36,2
2,-36,-35,-37,2
2,-40,-35,-36,2
2,-38,-39,-37,2
2,-37,-36,-37,2
2,-38,-38,-35,2
2,-36,-36,-36,2
2,-39,-32,-36,2
2,-38,-37,-36,2
2,-38,-35,-37,2
2,-38,-35,-43,2
2,-38,-37,-45,2
2,-37,-35,-36,2
2,-37,-35,-37,2
2,-37,-39,-37,2
2,-32,-35,-36,2
2,-40,-35,-37,2
2,-38,-35,-37,2
2,-36,-35,-36,2
2,-37,-35,-36,2
2,-37,-39,-37,2
2,-37,-35,-36,2
2,-38,-35,-48,2
2,-37,-35,-40,2
2,-38,-36,-36,2
2,-38,-35,-37,2
2,-39,-35,-36,2
2,-36,-36,-36,2
2,-38,-35,-36,2
2,-35,-34,-36,2
2,-35,-37,-36,2
2,-37,-37,-37,2
2,-38,-36,-36,2
2,-36,-35,-36,2
3,-37,-35,-38,2
3,-38,-34,-37,2
3,-37,-36,-36,2
3,-37,-36,-44,2
3,-38,-35,-39,2
3,-38,-35,-37,2
3,-37,-35,-36,2
3,-37,-39,-37,2
3,-37,-36,-36,2
3,-49,-35,-36,2
3,-41,-34,-38,2
3,-46,-37,-36,2
3,-38,-35,-37,2
3,-37,-35,-36,2
3,-37,-38,-37,2
3,-38,-35,-37,2
3,-37,-35,-42,2
3,-38,-34,-40,2
3,-39,-35,-47,2
3,-38,-36,-37,2
3,-37,-35,-37,2
3,-37,-33,-37,2
3,-38,-37,-36,2
3,-36,-34,-37,2
3,-43,-37,-36,2
3,-50,-38,-36,2
3,-37,-32,-36,2
3,-37,-35,-36,2
3,-40,-36,-35,2
3,-38,-35,-37,2
3,-38,-34,-36,2
3,-38,-35,-36,2
3,-38,-36,-42,2
3,-39,-36,-38,2
3,-39,-36,-38,2
3,-38,-35,-38,2
3,-37,-35,-37,2
3,-38,-39,-35,2
3,-43,-34,-37,2
3,-47,-38,-37,2
3,-40,-34,-37,2
3,-38,-36,-38,2
3,-37,-36,-38,2
3,-38,-35,-39,2
3,-38,-35,-38,2
3,-38,-35,-37,2
3,-38,-35,-38,2
3,-37,-36,-37,2
3,-42,-32,-38,2
3,-50,-36,-39,2
3,-44,-35,-37,2
3,-39,-35,-37,2
3,-36,-35,-36,2
3,-39,-35,-37,2
3,-36,-36,-37,2
3,-36,-36,-37,2
3,-36,-38,-37,2
3,-39,-36,-38,2
3,-38,-35,-45,2
3,-39,-35,-37,2
3,-38,-35,-44,2
3,-39,-36,-38,2
3,-38,-34,-36,2
3,-38,-39,-36,2
3,-38,-33,-37,2
3,-35,-35,-37,2
3,-40,-35,-37,2
3,-40,-37,-37,2
3,-40,-36,-36,2
3,-39,-35,-37,2
4,-38,-35,-37,2
4,-38,-34,-37,2
4,-38,-35,-36,2
4,-38,-39,-37,2
4,-37,-35,-38,2
4,-42,-38,-38,2
4,-43,-36,-38,2
4,-41,-35,-37,2
4,-37,-35,-38,2
4,-38,-34,-37,2
4,-38,-35,-38,2
4,-38,-35,-41,2
4,-39,-35,-43,2
4,-38,-35,-36,2
4,-38,-35,-36,2
4,-39,-35,-37,2
4,-37,-41,-36,2
4,-35,-35,-37,2
4,-46,-37,-37,2
4,-44,-37,-38,2
4,-38,-36,-37,2
4,-36,-38,-36,2
4,-38,-36,-36,2
4,-38,-35,-38,2
4,-38,-35,-42,2
4,-38,-35,-44,2
4,-39,-38,-31,2
4,-38,-36,-48,2
4,-38,-34,-37,2
4,-39,-34,-36,2
4,-36,-40,-36,2
4,-38,-35,-36,2
4,-39,-37,-37,2
4,-39,-35,-37,2
4,-41,-35,-36,2
4,-37,-38,-37,2
4,-38,-32,-37,2
4,-38,-34,-37,2
4,-38,-35,-37,2
4,-38,-36,-36,2
4,-38,-35,-37,2
4,-37,-40,-37,2
4,-39,-36,-36,2
4,-36,-35,-35,2
4,-37,-35,-37,2
4,-38,-36,-36,2
4,-39,-35,-36,2
4,-40,-35,-37,2
4,-32,-35,-37,2
4,-38,-37,-38,2
4,-42,-37,-37,2
4,-37,-36,-36,2
4,-39,-41,-37,2
4,-38,-34,-37,2
4,-38,-36,-44,2
4,-37,-36,-37,2
4,-37,-36,-37,2
4,-38,-35,-36,2
4,-37,-35,-36,2
4,-41,-35,-37,2
4,-41,-35,-37,2
4,-32,-33,-37,2
4,-40,-36,-37,2
4,-38,-35,-38,2
4,-39,-38,-37,2
4,-37,-36,-37,2
4,-37,-33,-36,2
4,-38,-34,-41,2
4,-35,-36,-42,2
4,-37,-36,-42,2
5,-38,-35,-37,2
5,-38,-35,-37,2
5,-37,-35,-37,2
5,-37,-39,-36,2
5,-35,-34,-37,2
5,-37,-35,-37,2
5,-41,-33,-37,2
5,-36,-38,-38,2
5,-38,-39,-37,2
5,-38,-36,-37,2
5,-37,-35,-37,2
5,-37,-34,-37,2
5,-38,-35,-37,2
5,-38,-35,-43,2
5,-40,-34,-35,2
5,-38,-34,-42,2
5,-38,-35,-36,2
5,-38,-36,-36,2
5,-37,-35,-36,2
5,-38,-35,-37,2
5,-35,-32,-36,2
5,-50,-37,-36,2
5,-38,-35,-36,2
5,-37,-36,-36,2
5,-38,-38,-35,2
5,-37,-35,-36,2
5,-37,-35,-35,2
5,-38,-36,-40,2
5,-38,-35,-36,2
5,-38,-36,-36,2
5,-38,-34,-37,2
5,-37,-36,-38,2
5,-39,-34,-51,2
5,-39,-35,-36,2
5,-37,-32,-36,2
5,-37,-35,-37,2
5,-38,-39,-36,2
5,-38,-36,-35,2
5,-38,-35,-36,2
5,-36,-35,-36,2
5,-35,-34,-36,2
5,-31,-35,-36,2
5,-36,-36,-36,2
5,-38,-32,-37,2
5,-38,-32,-35,2
5,-38,-36,-48,2
5,-37,-32,-37,2
5,-37,-35,-42,2
5,-38,-35,-36,2
5,-38,-35,-37,2
5,-37,-35,-35,2
5,-38,-36,-36,2
5,-40,-35,-36,2
5,-38,-35,-36,2
5,-36,-37,-36,2
5,-38,-38,-36,2
5,-38,-35,-36,2
5,-45,-38,-36,2
5,-40,-35,-36,2
5,-36,-36,-36,2
5,-38,-39,-36,2
5,-37,-35,-36,2
5,-37,-35,-39,2
5,-37,-35,-44,2
5,-38,-36,-32,2
5,-37,-35,-36,2
5,-37,-35,-36,2
5,-37,-40,-36,2
5,-35,-35,-36,2
5,-35,-36,-36,2
6,-36,-36,-39,2
6,-38,-36,-36,2
6,-38,-35,-37,2
6,-38,-34,-37,2
6,-39,-41,-36,2
6,-38,-36,-37,2
6,-41,-36,-36,2
6,-40,-36,-38,2
6,-39,-35,-37,2
6,-38,-36,-36,2
6,-37,-37,-36,2
6,-37,-38,-36,2
6,-37,-40,-37,2
6,-38,-35,-37,2
6,-39,-35,-37,2
6,-38,-34,-36,2
6,-38,-34,-36,2
6,-37,-35,-52,2
6,-38,-35,-35,2
6,-38,-37,-40,2
6,-38,-34,-37,2
6,-39,-34,-36,2
6,-37,-40,-37,2
6,-37,-35,-38,2
6,-39,-37,-37,2
6,-42,-34,-37,2
6,-40,-34,-36,2
6,-38,-36,-36,2
6,-37,-35,-37,2
6,-38,-34,-36,2
6,-38,-35,-37,2
6,-37,-34,-36,2
6,-39,-34,-35,2
6,-37,-40,-36,2
6,-38,-36,-36,2
6,-40,-35,-36,2
